nom_commune;latitude;longitude
Arrayou-Lahitte;43.1;0.05
Arrens-Marsous;;
Arrodets-ez-Angles;43.066667;0.033333
Artalens-Souin;42.966667;-0.05
Artigues;;
Aspin-en-Lavedan;43.083333;-0.05
Aucun;42.966667;-0.166667
Averan;43.133333;-
Ayros-Arbouix;43;-0.066667
Ayzac-Ost;43.016667;-0.1
Azereix;43.216667;-0.016667
Barèges;42.9;0.066667
Barlest;43.15;-0.1
Barry;43.15;0.016667
Bartrès;43.116667;-0.033333
Beaucens;42.966667;-0.05
Bénac;43.15;0.016667
Berbérust-Lias;43.033333;-0.033333
Betpouey;42.883333;0.033333
Boô-Silhen;43.016667;-0.066667
Bourréac;43.1;-
Bun;42.966667;-0.15
Cauterets;42.883333;-0.116667
Cheust;43.05;0.016667
Chèze;42.9;-0.033333
Escoubès-Pouts;43.116667;0.033333
Esquièze-Sère;42.883333;-
Estaing;42.941667;-0.175
Esterre;42.866667;-
Ferrières;;
Gaillagos;42.983333;-0.183333
Gardères;43.283333;-0.116667
Gavarnie;42.733333;-0.008333
Gazost;43.033333;0.016667
Gèdre;42.783333;0.016667
Ger;43.05;-0.033333
Germs-sur-l'Oussouet;;
Geu;43.033333;-0.05
Gez;43.016667;-0.1
Gez-ez-Angles;43.083333;0.033333
Grust;42.883333;-0.033333
Hibarette;43.166667;0.033333
Hiis;43.133333;0.1
Horgues;43.2;0.083333
Jarret;43.083333;-0.016667
Juillan;43.2;0.016667
Julos;43.133333;-
Juncalas;43.05;-
Laloubère;43.2;0.066667
Lamarque-Pontacq;43.175;-0.116667
Lanne;43.166667;0.016667
Lau-Balagnas;43;-0.083333
Layrisse;43.133333;0.033333
Les Angles;43.083333;0.016667
Lézignan;43.1;-
Loubajac;43.133333;-0.083333
Loucrup;43.116667;0.066667
Louey;43.183333;0.016667
Lourdes;43.1;-0.05
Lugagnan;43.05;-0.033333
Luquet;43.266667;-0.116667
Luz-Saint-Sauveur;42.866667;-
Momères;43.183333;0.083333
Odos;43.2;0.05
Omex;43.083333;-0.083333
Orincles;43.133333;0.033333
Ossen;43.066667;-0.066667
Ossun;43.183333;-0.033333
Ossun-ez-Angles;43.083333;0.05
Ourdis-Cotdoussan;;
Ourdon;43.033333;-0.016667
Ousté;43.05;-
Ouzous;43.033333;-0.1
Paréac;43.116667;0.016667
Peyrouse;43.1;-0.116667
Pierrefitte-Nestalas;42.966667;-0.066667
Poueyferré;43.116667;-0.066667
Préchac;;
Saint-Créac;43.05;-0.016667
Saint-Martin;43.166667;0.083333
Saint-Pastous;43.016667;-0.05
Saint-Pé-de-Bigorre;43.116667;-0.15
Saint-Savin;42.983333;-0.083333
Saligos;42.9;-0.016667
Salles;;
Sassis;42.866667;-0.016667
Sazos;42.883333;-0.016667
Ségus;43.066667;-0.066667
Sère-en-Lavedan;43.016667;-0.116667
Sère-Lanso;43.066667;0.016667
Séron;43.316667;-0.1
Sers;42.883333;0.033333
Sireix;42.966667;-0.15
Soues;43.2;0.1
Soulom;42.95;-0.066667
Tarbes;43.233333;0.083333
Uz;;
Viella;;
Vier-Bordes;43;-0.05
Viey;42.883333;0.016667
Viger;43.066667;-0.05
Villelongue;42.95;-0.05
Viscos;42.916667;-0.05
Visker;43.133333;0.066667
Vizos;42.883333;-0.016667
Andrest;43.316667;0.066667
Ansost;43.433333;0.116667
Artagnan;43.4;0.083333
Aubarède;43.266667;0.25
Aureilhan;43.25;0.1
Aurensan;43.3;0.083333
Auriébat;43.5;0.083333
Barbachen;43.433333;0.133333
Bazet;43.3;0.083333
Bazillac;43.35;0.1
Bordères-sur-l'Echez;43.266667;0.05
Bouilh-Devant;43.333333;0.266667
Bouilh-Péreuilh;43.3;0.183333
Boulin;43.25;0.133333
Bours;43.283333;0.1
Buzon;43.433333;0.15
Cabanac;43.266667;0.233333
Caixon;43.4;0.016667
Camalès;43.366667;0.083333
Castelnau-Rivière-Basse;43.583333;-0.03127
Castelvieilh;43.283333;0.2
Castéra-Lou;43.316667;0.15
Caussade-Rivière;43.516667;0.033333
Chelle-Debat;43.3;0.233333
Chis;43.3;0.116667
Collongues;43.283333;0.166667
Coussan;43.25;0.2
Dours;43.3;0.133333
Escaunets;43.35;-0.083333
Escondeaux;43.333333;0.133333
Estirac;43.5;0.033333
Gayan;43.3;0.05
Gensac;;
Gonez;43.233333;0.216667
Hagedet;43.516667;-0.033333
Hères;43.55;-
Hourc;43.25;0.166667
Ibos;43.233333;-
Jacque;43.316667;0.216667
Labatut-Rivière;43.533333;0.033333
Lacassagne;43.35;0.15
Lafitole;43.45;0.066667
Lagarde;43.3;0.033333
Lahitte-Toupière;43.45;-0.016667
Laméac;43.333333;0.233333
Lansac;43.216667;0.166667
Larreule;43.45;0.016667
Lascazères;43.5;-0.033333
Laslades;43.233333;0.166667
Lescurry;43.333333;0.15
Liac;43.416667;0.1
Lizos;43.266667;0.15
Louit;43.3;0.15
Madiran;43.55;-0.05
Mansan;43.35;0.2
Marquerie;43.266667;0.2
Marsac;;
Marseillan;43.3;0.216667
Maubourguet;43.466667;0.033333
Mingot;43.366667;0.166667
Monfaucon;43.45;0.116667
Moumoulous;43.366667;0.233333
Mun;43.283333;0.266667
Nouilhan;43.416667;0.033333
Oléac-Debat;43.266667;0.133333
Orleix;43.283333;0.116667
Oroix;43.3;-0.033333
Oursbelille;43.283333;0.033333
Peyriguère;43.25;0.266667
Peyrun;43.333333;0.183333
Pintac;43.283333;-
Pouyastruc;43.266667;0.166667
Pujo;43.35;0.066667
Rabastens-de-Bigorre;43.383333;0.15
Sabalos;43.283333;0.133333
Saint-Lanne;43.591667;-0.058333
Saint-Lézer;43.366667;0.05
Saint-Sever-de-Rustan;43.35;0.233333
Sanous;43.383333;-
Sarniguet;43.316667;0.083333
Sarriac-Bigorre;43.383333;0.133333
Sauveterre;;
Ségalas;43.416667;0.116667
Sénac;43.35;0.183333
Siarrouy;43.316667;0.033333
Sombrun;43.483333;-
Soréac;43.316667;0.166667
Soublecause;43.533333;-0.016667
Souyeaux;43.233333;0.183333
Talazac;43.333333;0.033333
Tarasteix;43.316667;-
Tarbes;43.233333;0.083333
Thuy;43.266667;0.25
Tostat;43.333333;0.1
Trouley-Labarthe;43.316667;0.25
Ugnouas;43.35;0.1
Vic-en-Bigorre;43.383333;0.05
Vidouze;43.45;-0.05
Villefranque;43.5;-
Villenave-près-Béarn;43.366667;-0.083333
Villenave-près-Marsac;43.333333;0.083333
Bompas;42.733333;2.933333
Cabestany;42.683333;2.933333
Canohès;42.65;2.833333
Perpignan;42.683333;2.883333
Pollestres;42.633333;2.866667
Toulouges;42.666667;2.833333
Alénya;42.633333;2.983333
Ansignan;42.766667;2.516667
Arboussols;42.666667;2.483333
Baho;42.7;2.833333
Baixas;42.75;2.816667
Bélesta;42.716667;2.6
Calce;42.766667;2.75
Campoussy;42.716667;2.45
Canet-en-Roussillon;42,71;3,01
Caramany;42.733333;2.566667
Cases-de-Pène;42.783333;2.783333
Cassagnes;42.75;2.616667
Caudiès-de-Fenouillèdes;42.816667;2.383333
Claira;42.75;2.95
Espira-de-l'Agly;42.783333;2.833333
Estagel;42.766667;2.7
Felluns;42.766667;2.483333
Fenouillet;42.8;2.383333
Fosse;42.783333;2.433333
Lansac;42.766667;2.566667
Latour-Bas-Elne;42.616667;3
Latour-de-France;42.766667;2.65
Le Barcarès;42.783333;3.033333
Lesquerde;42.8;2.533333
Le Vivier;42.766667;2.45
Maury;42.816667;2.6
Montner;42.75;2.683333
Opoul-Périllos;;
Perpignan;42.683333;2.883333
Peyrestortes;42.75;2.85
Pézilla-de-Conflent;42.75;2.483333
Pia;42.75;2.916667
Planèzes;42.766667;2.633333
Prats-de-Sournia;42.75;2.45
Prugnanes;42.833333;2.433333
Rabouillet;42.733333;2.383333
Rasiguères;42.766667;2.616667
Rivesaltes;42.766667;2.866667
Saint-Arnac;42.783333;2.533333
Saint-Cyprien;42.616667;3
Sainte-Marie;;
Saint-Estève;42.7;2.85
Saint-Hippolyte;42.783333;2.966667
Saint-Laurent-de-la-Salanque;42.766667;2.983333
Saint-Martin;42.783333;2.466667
Saint-Nazaire;;
Saint-Paul-de-Fenouillet;42.816667;2.5
Saleilles;42.65;2.95
Salses-le-Château;;
Sournia;42.733333;2.45
Tarerach;42.7;2.5
Tautavel;42.816667;2.75
Torreilles;42.75;2.983333
Trévillach;42.716667;2.533333
Trilla;42.75;2.516667
Villelongue-de-la-Salanque;;
Villeneuve-la-Rivière;42.7;2.8
Vingrau;42.85;2.783333
Vira;42.766667;2.416667
Angoustrine-Villeneuve-des-Escaldes;;
Ayguatébia-Talau;;
Baillestavy;42.566667;2.533333
Bolquère;42.5;2.083333
Boule-d'Amont;42.583333;2.616667
Bouleternère;42.65;2.583333
Bourg-Madame;42.433333;1.933333
Campôme;42.65;2.366667
Canaveilles;42.533333;2.25
Casefabre;42.616667;2.616667
Casteil;42.533333;2.4
Catllar;42.633333;2.416667
Caudiès-de-Conflent;;
Clara;42.583333;2.433333
Codalet;42.616667;2.416667
Conat;42.616667;2.35
Corbère;42.65;2.666667
Corbère-les-Cabanes;42.65;2.683333
Corneilla-de-Conflent;42.566667;2.383333
Corneilla-la-Rivière;42.7;2.733333
Dorres;42.483333;1.933333
Egat;42.5;2.016667
Enveitg;42.466667;1.916667
Err;42.433333;2.016667
Escaro;42.533333;2.316667
Espira-de-Conflent;42.616667;2.5
Estavar;42.466667;1.983333
Estoher;42.6;2.483333
Eus;42.65;2.45
Eyne;42.466667;2.066667
Fillols;42.566667;2.416667
Finestret;42.616667;2.516667
Fontpédrouse;42.516667;2.183333
Fontrabiouse;42.633333;2.1
Font-Romeu-Odeillo-Via;42,5;2,03
Formiguères;42.616667;2.1
Fuilla;42.566667;2.366667
Glorianes;42.583333;2.566667
Ille-sur-Têt;42.666667;2.616667
Joch;42.616667;2.533333
Jujols;42.575;2.3
La Cabanasse;42.5;2.116667
La Llagonne;42.533333;2.116667
Latour-de-Carol;42.466667;1.9
Les Angles;;
Le Soler;42.683333;2.8
Llo;42.45;2.05
Los Masos;42.633333;2.45
Mantet;42.483333;2.3
Marquixanes;42.65;2.483333
Matemale;42.583333;2.116667
Millas;42.7;2.7
Molitg-les-Bains;;
Montalba-le-Château;42.7;2.566667
Mont-Louis;42.516667;2.116667
Mosset;42.666667;2.35
Nahuja;42.416667;1.983333
Néfiach;42.7;2.666667
Nohèdes;42.616667;2.3
Nyer;42.533333;2.283333
Olette;42.55;2.266667
Oreilla;42.566667;2.25
Osséja;42.416667;1.983333
Palau-de-Cerdagne;42.416667;1.95
Perpignan;42.683333;2.883333
Pézilla-la-Rivière;42.7;2.766667
Planès;42.5;2.133333
Porta;42.533333;1.816667
Porté-Puymorens;42.55;1.833333
Prades;42.616667;2.433333
Prunet-et-Belpuig;42.566667;2.65
Puyvalador;42.65;2.116667
Py;42.5;2.35
Railleu;42.583333;2.183333
Réal;42.633333;2.133333
Ria-Sirach;;
Rigarda;42.633333;2.533333
Rodès;42.65;2.566667
Sahorre;42.533333;2.366667
Saillagouse;42.45;2.033333
Sainte-Léocadie;42.433333;1.983333
Saint-Féliu-d'Amont;42.683333;2.716667
Saint-Féliu-d'Avall;42.683333;2.733333
Saint-Michel-de-Llotes;42.65;2.633333
Saint-Pierre-dels-Forcats;42.5;2.116667
Sansa;42.6;2.166667
Sauto;42.516667;2.15
Serdinya;42.566667;2.333333
Souanyas;42.55;2.283333
Targassonne;42.5;2
Taurinya;42.583333;2.416667
Thuès-Entre-Valls;42.516667;2.233333
Ur;42.466667;1.933333
Urbanya;42.633333;2.316667
Valcebollère;42.383333;2.033333
Valmanya;42.533333;2.533333
Vernet-les-Bains;42.55;2.383333
Villefranche-de-Conflent;42.583333;2.366667
Vinça;42.65;2.533333
Amélie-les-Bains-Palalda;42.466667;2.666667
Argelès-sur-Mer;42.55;3.016667
Arles-sur-Tech;42.45;2.633333
Bages;;
Banyuls-dels-Aspres;42.566667;2.866667
Banyuls-sur-Mer;42.483333;3.133333
Brouilla;42.566667;2.9
Caixas;42.583333;2.683333
Calmeilles;42.55;2.683333
Camélas;42.633333;2.683333
Castelnou;42.616667;2.7
Cerbère;42.45;3.166667
Céret;42.483333;2.75
Collioure;42.516667;3.083333
Corneilla-del-Vercol;42.633333;2.95
Corsavy;42.466667;2.583333
Coustouges;42.366667;2.65
Elne;42.6;2.966667
Fourques;42.583333;2.783333
La Bastide;42.55;2.583333
L'Albère;42.483333;2.9
Lamanère;42.366667;2.516667
Laroque-des-Albères;42.516667;2.933333
Le Boulou;42.516667;2.833333
Le Perthus;42.466667;2.866667
Les Cluses;;
Le Tech;42.416667;2.55
Llauro;42.55;2.733333
Llupia;42.616667;2.766667
Maureillas-las-Illas;;
Montauriol;42.583333;2.716667
Montbolo;42.483333;2.65
Montescot;42.616667;2.933333
Montesquieu-des-Albères;;
Montferrer;42.433333;2.566667
Oms;42.55;2.7
Ortaffa;42.583333;2.933333
Palau-del-Vidre;42.566667;2.966667
Passa;42.583333;2.816667
Ponteilla;42.633333;2.816667
Port-Vendres;42.516667;3.116667
Prats-de-Mollo-la-Preste;42.4;2.483333
Reynès;42.483333;2.7
Saint-André;42.55;2.966667
Sainte-Colombe-de-la-Commanderie;;
Saint-Génis-des-Fontaines;;
Saint-Jean-Lasseille;42.583333;2.866667
Saint-Jean-Pla-de-Corts;42.516667;2.783333
Saint-Laurent-de-Cerdans;42.383333;2.616667
Saint-Marsal;42.533333;2.616667
Serralongue;42.4;2.566667
Sorède;42.533333;2.95
Taillet;42.533333;2.666667
Taulis;42.516667;2.633333
Terrats;42.616667;2.766667
Théza;42.633333;2.95
Thuir;42.633333;2.75
Tordères;42.566667;2.75
Tresserre;42.566667;2.833333
Trouillas;42.616667;2.816667
Villelongue-dels-Monts;42.533333;2.9
Villemolaque;42.583333;2.833333
Villeneuve-de-la-Raho;42.633333;2.916667
Vivès;42.533333;2.766667
Strasbourg;48.583333;7.75
Strasbourg;48.583333;7.75
Bischheim;48.616667;7.75
Hoenheim;48.616667;7.75
Schiltigheim;48.6;7.75
Strasbourg;48.583333;7.75
Achenheim;48.583333;7.633333
Berstett;48.683333;7.666667
Blaesheim;48.5;7.6
Breuschwickersheim;48.583333;7.6
Dingsheim;48.633333;7.666667
Dossenheim-Kochersberg;48.633333;7.566667
Duppigheim;48.533333;7.583333
Durningen;48.683333;7.566667
Eckbolsheim;48.583333;7.683333
Entzheim;48.533333;7.633333
Eschau;48.483333;7.716667
Fegersheim;48.483333;7.683333
Fessenheim-le-Bas;48.633333;7.533333
Furdenheim;48.616667;7.566667
Geispolsheim;48.516667;7.65
Gougenheim;48.7;7.566667
Griesheim-sur-Souffel;;
Handschuheim;48.6;7.583333
Hangenbieten;48.566667;7.6
Holtzheim;48.55;7.633333
Hurtigheim;48.616667;7.616667
Illkirch-Graffenstaden;48.533333;7.716667
Innenheim;48.5;7.566667
Ittenheim;48.6;7.6
Kienheim;48.683333;7.583333
Kolbsheim;48.566667;7.583333
Kuttolsheim;48.65;7.533333
Lampertheim;48.65;7.7
Lingolsheim;48.566667;7.683333
Lipsheim;48.483333;7.666667
Mittelhausbergen;48.616667;7.7
Mundolsheim;48.65;7.7
Neugartheim-Ittlenheim;;
Niederhausbergen;48.616667;7.7
Oberhausbergen;48.616667;7.683333
Oberschaeffolsheim;48.583333;7.633333
Osthoffen;48.583333;7.55
Ostwald;48.55;7.716667
Pfettisheim;48.666667;7.633333
Pfulgriesheim;48.65;7.666667
Plobsheim;48.466667;7.716667
Quatzenheim;48.633333;7.566667
Reichstett;48.65;7.75
Rohr;48.7;7.55
Schnersheim;48.666667;7.583333
Souffelweyersheim;48.633333;7.733333
Stutzheim-Offenheim;;
Truchtersheim;48.666667;7.6
Willgottheim;48.666667;7.516667
Wintzenheim-Kochersberg;48.65;7.516667
Wiwersheim;48.633333;7.6
Wolfisheim;48.583333;7.666667
Andlau;;
Artolsheim;48.216667;7.566667
Baldenheim;48.233333;7.533333
Barr;48.4;7.45
Benfeld;48.366667;7.6
Bernardswiller;48.45;7.466667
Bernardvillé;48.366667;7.4
Bindernheim;48.283333;7.6
Blienschwiller;48.333333;7.416667
Boesenbiesen;48.216667;7.566667
Bolsenheim;48.416667;7.616667
Boofzheim;48.333333;7.683333
Bootzheim;48.183333;7.566667
Bourgheim;48.416667;7.483333
Châtenois;48.266667;7.4
Dambach-la-Ville;48.333333;7.433333
Daubensand;48.35;7.716667
Diebolsheim;48.283333;7.666667
Dieffenthal;48.3;7.416667
Ebersheim;48.3;7.5
Ebersmunster;48.3;7.516667
Eichhoffen;48.383333;7.433333
Elsenheim;48.166667;7.5
Epfig;48.366667;7.45
Erstein;48.433333;7.666667
Friesenheim;48.3;7.666667
Gerstheim;48.383333;7.716667
Gertwiller;48.4;7.466667
Goxwiller;48.433333;7.483333
Heidolsheim;48.2;7.516667
Heiligenstein;48.416667;7.45
Herbsheim;48.35;7.633333
Hessenheim;48.2;7.55
Hilsenheim;48.283333;7.566667
Hindisheim;48.466667;7.633333
Hipsheim;48.466667;7.683333
Huttenheim;48.35;7.583333
Ichtratzheim;48.483333;7.683333
Itterswiller;48.35;7.416667
Kertzfeld;48.383333;7.566667
Kintzheim;48.25;7.4
Kogenheim;48.333333;7.533333
Krautergersheim;48.483333;7.566667
La Vancelle;48.283333;7.3
Le Hohwald;48.40352;7.32448
Limersheim;48.45;7.633333
Mackenheim;48.183333;7.566667
Marckolsheim;48.166667;7.55
Matzenheim;48.4;7.616667
Meistratzheim;48.45;7.55
Mittelbergheim;48.4;7.433333
Mussig;48.233333;7.516667
Muttersholtz;48.266667;7.533333
Niedernai;48.45;7.516667
Nordhouse;48.45;7.666667
Nothalten;48.35;7.416667
Obenheim;48.366667;7.7
Obernai;48.466667;7.483333
Ohnenheim;48.183333;7.5
Orschwiller;48.233333;7.383333
Osthouse;48.4;7.633333
Reichsfeld;48.366667;7.383333
Rhinau;48.316667;7.7
Richtolsheim;48.216667;7.6
Rossfeld;48.333333;7.616667
Saasenheim;48.233333;7.616667
Saint-Pierre;48.383333;7.466667
Sand;48.383333;7.616667
Schaeffersheim;48.433333;7.616667
Scherwiller;48.283333;7.416667
Schoenau;48.233333;7.65
Schwobsheim;48.233333;7.566667
Sélestat;48.266667;7.45
Sermersheim;48.333333;7.55
Stotzheim;48.383333;7.483333
Sundhouse;48.25;7.6
Uttenheim;48.4;7.6
Valff;48.416667;7.516667
Westhouse;;
Witternheim;48.316667;7.6
Wittisheim;48.266667;7.583333
Zellwiller;48.4;7.5
Albé;48.35;7.316667
Altorf;48.516667;7.533333
Avolsheim;48.55;7.5
Balbronn;;
Barembach;48.483333;7.233333
Bassemberg;48.333333;7.283333
Bellefosse;48.4;7.216667
Belmont;48.4;7.233333
Bergbieten;48.566667;7.433333
Bischoffsheim;48.483333;7.483333
Blancherupt;48.4;7.2
Boersch;48.483333;7.433333
Bourg-Bruche;48.35;7.15
Breitenau;48.316667;7.3
Breitenbach;48.366667;7.3
Colroy-la-Roche;48.383333;7.183333
Cosswiller;48.633333;7.4
Dachstein;48.566667;7.533333
Dahlenheim;48.583333;7.516667
Dangolsheim;48.566667;7.466667
Dieffenbach-au-Val;48.316667;7.333333
Dinsheim;48.533333;7.433333
Dorlisheim;48.533333;7.483333
Duttlenheim;48.516667;7.566667
Ergersheim;48.566667;7.516667
Ernolsheim-Bruche;48.566667;7.566667
Flexbourg;48.566667;7.433333
Fouchy;48.333333;7.283333
Fouday;48.416667;7.183333
Grandfontaine;48.5;7.166667
Grendelbruch;48.5;7.316667
Gresswiller;48.533333;7.433333
Griesheim-près-Molsheim;48.5;7.533333
Heiligenberg;48.533333;7.4
Kirchheim;48.616667;7.5
La Broque;48.466667;7.216667
Lalaye;48.333333;7.266667
Lutzelhouse;48.516667;7.283333
Maisonsgoutte;48.35;7.266667
Marlenheim;48.616667;7.5
Mollkirch;48.5;7.383333
Molsheim;48.533333;7.483333
Muhlbach-sur-Bruche;48.516667;7.3
Mutzig;48.533333;7.466667
Natzwiller;48.433333;7.25
Neubois;48.3;7.333333
Neuve-Eglise;48.333333;7.316667
Neuviller-la-Roche;;
Niederhaslach;48.55;7.35
Nordheim;48.633333;7.516667
Oberhaslach;48.55;7.333333
Odratzheim;48.6;7.483333
Ottrott;48.45;7.416667
Plaine;48.416667;7.15
Ranrupt;;
Romanswiller;48.65;7.416667
Rosenwiller;48.5;7.45
Rosheim;48.5;7.466667
Rothau;48.45;7.216667
Russ;48.5;7.25
Saales;48.35;7.116667
Saint-Blaise-la-Roche;48.4;7.166667
Saint-Martin;48.35;7.3
Saint-Maurice;48.333333;7.333333
Saint-Nabor;48.45;7.416667
Saint-Pierre-Bois;48.333333;7.366667
Saulxures;48.383333;7.133333
Scharrachbergheim-Irmstett;;
Schirmeck;48.483333;7.216667
Solbach;48.433333;7.2
Soultz-les-Bains;48.566667;7.483333
Steige;48.366667;7.233333
Still;48.55;7.4
Thanvillé;48.316667;7.35
Traenheim;48.6;7.466667
Triembach-au-Val;48.333333;7.333333
Urbeis;48.333333;7.233333
Urmatt;48.516667;7.333333
Villé;48.333333;7.3
Waldersbach;48.416667;7.216667
Wangen;48.616667;7.466667
Wangenbourg-Engenthal;;
Wasselonne;48.633333;7.45
Westhoffen;48.6;7.433333
Wildersbach;48.433333;7.233333
Wisches;48.5;7.266667
Wolxheim;48.566667;7.5
Adamswiller;48.9;7.2
Allenwiller;48.666667;7.383333
Alteckendorf;48.783333;7.6
Altenheim;48.716667;7.466667
Altwiller;48.933333;6.966667
Asswiller;48.883333;7.216667
Baerendorf;48.833333;7.083333
Berg;48.9;7.166667
Bettwiller;48.883333;7.183333
Birkenwald;48.666667;7.35
Bischholtz;48.9;7.55
Bissert;48.933333;7.033333
Bosselshausen;48.8;7.516667
Bossendorf;48.783333;7.566667
Bouxwiller;;
Burbach;48.883333;7.1
Bust;48.833333;7.233333
Buswiller;48.816667;7.566667
Butten;48.966667;7.216667
Crastatt;;
Dehlingen;48.983333;7.2
Dettwiller;48.75;7.466667
Diedendorf;48.883333;7.05
Diemeringen;48.933333;7.183333
Dimbsthal;48.666667;7.366667
Domfessel;48.95;7.15
Dossenheim-sur-Zinsel;48.8;7.4
Drulingen;48.866667;7.183333
Duntzenheim;48.716667;7.533333
Durstel;48.883333;7.2
Eckartswiller;48.766667;7.35
Erckartswiller;48.866667;7.366667
Ernolsheim-lès-Saverne;48.783333;7.383333
Eschbourg;48.816667;7.3
Eschwiller;48.866667;7.116667
Ettendorf;48.816667;7.583333
Eywiller;48.866667;7.116667
Friedolsheim;48.7;7.483333
Frohmuhl;48.9;7.283333
Furchhausen;48.716667;7.433333
Geiswiller;48.783333;7.5
Gingsheim;48.716667;7.583333
Goerlingen;48.8;7.083333
Gottenhouse;48.716667;7.366667
Gottesheim;48.766667;7.483333
Grassendorf;48.816667;7.616667
Gungwiller;48.883333;7.15
Haegen;48.716667;7.333333
Harskirchen;48.916667;7.016667
Hattmatt;48.783333;7.416667
Hengwiller;48.666667;7.333333
Herbitzheim;49.016667;7.083333
Hinsbourg;48.9;7.283333
Hinsingen;48.95;7
Hirschland;48.833333;7.116667
Hochfelden;48.75;7.566667
Hohatzenheim;48.716667;7.616667
Hohengoeft;48.666667;7.483333
Hohfrankenheim;48.733333;7.583333
Ingenheim;48.733333;7.516667
Ingwiller;48.866667;7.483333
Issenhausen;48.8;7.533333
Jetterswiller;;
Keskastel;48.966667;7.033333
Kirrberg;48.816667;7.066667
Kirrwiller;;
Kleingoeft;48.683333;7.45
Knoersheim;48.683333;7.466667
Landersheim;48.683333;7.5
La Petite-Pierre;48.866667;7.316667
Lichtenberg;48.916667;7.483333
Littenheim;48.733333;7.483333
Lixhausen;48.8;7.55
Lochwiller;48.7;7.416667
Lohr;48.85;7.25
Lorentzen;48.95;7.166667
Lupstein;48.733333;7.483333
Mackwiller;48.916667;7.183333
Maennolsheim;48.7;7.466667
Marmoutier;48.683333;7.383333
Melsheim;48.75;7.516667
Menchhoffen;48.866667;7.5
Minversheim;48.783333;7.616667
Mittelhausen;48.7;7.633333
Monswiller;48.75;7.383333
Mulhausen;;
Mutzenhouse;48.733333;7.583333
Neuwiller-lès-Saverne;48.816667;7.4
Niedermodern;48.85;7.616667
Niedersoultzbach;48.85;7.466667
Obermodern-Zutzendorf;;
Obersoultzbach;48.85;7.45
Oermingen;49;7.116667
Ottersthal;48.75;7.35
Otterswiller;48.716667;7.383333
Ottwiller;48.866667;7.233333
Petersbach;48.866667;7.266667
Pfaffenhoffen;48.85;7.616667
Pfalzweyer;48.8;7.25
Printzheim;48.783333;7.483333
Puberg;48.916667;7.316667
Rangen;48.666667;7.483333
Ratzwiller;48.95;7.233333
Rauwiller;48.816667;7.1
Reinhardsmunster;48.683333;7.316667
Reipertswiller;48.933333;7.466667
Reutenbourg;48.683333;7.4
Rexingen;48.9;7.183333
Rimsdorf;48.933333;7.133333
Ringeldorf;48.833333;7.616667
Ringendorf;48.816667;7.55
Rosteig;48.933333;7.35
Saessolsheim;48.7;7.516667
Saint-Jean-Saverne;48.766667;7.366667
Salenthal;48.666667;7.366667
Sarre-Union;48.933333;7.083333
Sarrewerden;48.916667;7.083333
Saverne;48.733333;7.366667
Schaffhouse-sur-Zorn;48.733333;7.566667
Schalkendorf;48.833333;7.566667
Scherlenheim;48.766667;7.533333
Schillersdorf;48.866667;7.516667
Schoenbourg;48.833333;7.266667
Schopperten;48.95;7.05
Schwenheim;;
Schwindratzheim;48.75;7.6
Siewiller;48.85;7.2
Siltzheim;49.066667;7.083333
Singrist;48.666667;7.383333
Sparsbach;48.883333;7.416667
Steinbourg;48.766667;7.416667
Struth;48.883333;7.25
Thal-Drulingen;;
Thal-Marmoutier;;
Tieffenbach;48.9;7.25
Uttwiller;48.85;7.483333
Voellerdingen;48.966667;7.133333
Volksberg;48.95;7.3
Waldhambach;48.916667;7.216667
Waldolwisheim;48.733333;7.433333
Waltenheim-sur-Zorn;48.75;7.633333
Weinbourg;48.866667;7.45
Weislingen;48.916667;7.25
Weiterswiller;48.85;7.416667
Westhouse-Marmoutier;;
Weyer;48.85;7.166667
Wickersheim-Wilshausen;;
Wilwisheim;48.75;7.516667
Wimmenau;48.916667;7.416667
Wingen-sur-Moder;48.916667;7.366667
Wingersheim;48.716667;7.633333
Wolfskirchen;48.866667;7.066667
Wolschheim;48.7;7.45
Zehnacker;48.666667;7.45
Zeinheim;48.666667;7.483333
Zittersheim;48.9;7.35
Zoebersdorf;;
Aschbach;48.933333;7.983333
Beinheim;48.866667;8.083333
Betschdorf;;
Biblisheim;48.9;7.8
Bitschhoffen;48.85;7.616667
Buhl;;
Cleebourg;49;7.9
Climbach;49.016667;7.85
Croettwiller;48.933333;8.033333
Dambach;49;7.633333
Dieffenbach-lès-Woerth;48.933333;7.783333
Drachenbronn-Birlenbach;;
Durrenbach;48.9;7.766667
Eberbach-Seltz;;
Engwiller;48.883333;7.616667
Eschbach;48.866667;7.733333
Forstheim;48.9;7.716667
Froeschwiller;48.95;7.716667
Goersdorf;48.95;7.766667
Gumbrechtshoffen;48.9;7.633333
Gundershoffen;48.9;7.666667
Gunstett;48.916667;7.766667
Hatten;48.9;7.983333
Hegeney;48.883333;7.733333
Hoffen;48.933333;7.95
Hunspach;48.95;7.95
Ingolsheim;48.966667;7.933333
Keffenach;48.966667;7.883333
Kesseldorf;48.883333;8.066667
Kindwiller;48.866667;7.6
Kutzenhausen;48.933333;7.85
Lampertsloch;48.95;7.816667
Langensoultzbach;48.966667;7.733333
Laubach;48.883333;7.716667
Lauterbourg;48.97529;8.17583
La Walck;48.85;7.616667
Lembach;49;7.8
Lobsann;48.966667;7.85
Memmelshoffen;48.966667;7.866667
Merkwiller-Pechelbronn;48.933333;7.833333
